user_id,event,timestamp
849,visit,2025-07-01 20:04
849,signup,2025-07-01 20:15
849,try_feature,2025-07-01 20:25
850,visit,2025-07-07 21:05
851,visit,2025-07-02 16:58
851,signup,2025-07-02 17:00
851,try_feature,2025-07-02 17:12
852,visit,2025-07-06 20:35
853,visit,2025-07-07 4:21
853,signup,2025-07-07 4:25
854,visit,2025-07-07 23:48
855,visit,2025-07-14 8:03
855,signup,2025-07-14 8:15
856,visit,2025-07-04 15:45
857,visit,2025-07-15 19:23
857,signup,2025-07-15 19:26
857,try_feature,2025-07-15 19:41
858,visit,2025-07-10 2:06
858,signup,2025-07-10 2:10
858,try_feature,2025-07-10 2:26
860,visit,2025-07-05 15:22
860,signup,2025-07-05 15:23
860,try_feature,2025-07-05 15:26
861,visit,2025-07-11 13:37
861,signup,2025-07-11 13:48
862,visit,2025-07-15 14:19
862,signup,2025-07-15 14:29
862,try_feature,2025-07-15 14:38
863,visit,2025-07-02 4:22
863,signup,2025-07-02 4:28
864,visit,2025-07-10 5:11
864,signup,2025-07-10 5:16
864,try_feature,2025-07-10 5:20
865,visit,2025-07-15 8:23
866,visit,2025-07-11 11:09
867,visit,2025-07-10 3:58
868,visit,2025-07-15 10:09
869,visit,2025-07-11 20:45
871,visit,2025-07-15 10:44
872,visit,2025-07-05 21:35
872,signup,2025-07-05 21:36
872,try_feature,2025-07-05 21:44
873,visit,2025-07-07 18:33
873,signup,2025-07-07 18:42
875,visit,2025-07-13 6:31
875,signup,2025-07-13 6:51
876,visit,2025-07-12 12:09
876,signup,2025-07-12 12:23
876,try_feature,2025-07-12 12:35
877,visit,2025-07-15 17:05
878,visit,2025-07-14 14:18
879,visit,2025-07-14 4:53
879,signup,2025-07-14 4:56
879,try_feature,2025-07-14 5:06
880,visit,2025-07-03 18:48
880,signup,2025-07-03 18:49
880,try_feature,2025-07-03 18:58
881,visit,2025-07-05 6:11
881,signup,2025-07-05 6:21
882,visit,2025-07-10 18:19
882,signup,2025-07-10 18:34
882,try_feature,2025-07-10 18:35
883,visit,2025-07-16 3:41
883,signup,2025-07-16 3:51
884,visit,2025-07-08 0:07
885,visit,2025-07-03 19:47
885,signup,2025-07-03 20:03
886,visit,2025-07-16 22:52
887,visit,2025-07-01 8:10
887,signup,2025-07-01 8:15
887,try_feature,2025-07-01 8:20
887,purchase,2025-07-01 8:22
888,visit,2025-07-12 1:18
888,signup,2025-07-12 1:21
889,visit,2025-07-06 17:20
889,signup,2025-07-06 17:30
889,try_feature,2025-07-06 17:42
890,visit,2025-07-05 0:08
892,visit,2025-07-04 6:09
894,visit,2025-07-04 4:59
894,signup,2025-07-04 5:11
894,try_feature,2025-07-04 5:23
895,visit,2025-07-11 5:45
895,signup,2025-07-11 5:49
896,visit,2025-07-10 4:13
896,signup,2025-07-10 4:16
896,try_feature,2025-07-10 4:20
897,visit,2025-07-02 6:06
897,signup,2025-07-02 6:23
897,try_feature,2025-07-02 6:39
897,purchase,2025-07-02 6:48
898,visit,2025-07-01 3:50
898,signup,2025-07-01 4:10
898,try_feature,2025-07-01 4:17
898,purchase,2025-07-01 4:29
899,visit,2025-07-09 18:22
900,visit,2025-07-08 16:36
903,visit,2025-07-04 6:58
903,signup,2025-07-04 7:14
903,try_feature,2025-07-04 7:33
903,purchase,2025-07-04 7:37
904,visit,2025-07-13 13:13
904,signup,2025-07-13 13:27
904,try_feature,2025-07-13 13:38
905,visit,2025-07-16 11:45
905,signup,2025-07-16 11:47
905,try_feature,2025-07-16 12:03
906,visit,2025-07-10 21:53
906,signup,2025-07-10 22:11
906,try_feature,2025-07-10 22:25
907,visit,2025-07-16 21:23
907,signup,2025-07-16 21:39
907,try_feature,2025-07-16 21:52
907,purchase,2025-07-16 21:55
910,visit,2025-07-11 6:38
910,signup,2025-07-11 6:51
911,visit,2025-07-09 22:49
912,visit,2025-07-13 11:30
913,visit,2025-07-09 4:49
913,signup,2025-07-09 4:53
913,try_feature,2025-07-09 5:09
913,purchase,2025-07-09 5:14
914,visit,2025-07-03 15:43
914,signup,2025-07-03 15:49
914,try_feature,2025-07-03 16:00
915,visit,2025-07-03 21:48
916,visit,2025-07-07 9:42
916,signup,2025-07-07 9:59
917,visit,2025-07-01 1:27
917,signup,2025-07-01 1:31
918,visit,2025-07-15 14:02
918,signup,2025-07-15 14:20
919,visit,2025-07-06 15:27
919,signup,2025-07-06 15:40
920,visit,2025-07-16 21:35
920,signup,2025-07-16 21:54
921,visit,2025-07-02 12:16
921,signup,2025-07-02 12:29
922,visit,2025-07-10 10:03
922,signup,2025-07-10 10:05
922,try_feature,2025-07-10 10:17
922,purchase,2025-07-10 10:36
923,visit,2025-07-13 3:27
923,signup,2025-07-13 3:39
924,visit,2025-07-08 7:41
925,visit,2025-07-03 9:07
925,signup,2025-07-03 9:08
925,try_feature,2025-07-03 9:10
926,visit,2025-07-14 8:01
926,signup,2025-07-14 8:20
926,try_feature,2025-07-14 8:31
927,visit,2025-07-04 15:06
927,signup,2025-07-04 15:13
928,visit,2025-07-11 5:39
928,signup,2025-07-11 5:53
929,visit,2025-07-07 9:16
929,signup,2025-07-07 9:35
930,visit,2025-07-03 22:54
930,signup,2025-07-03 23:13
931,visit,2025-07-16 13:13
931,signup,2025-07-16 13:16
932,visit,2025-07-10 13:42
932,signup,2025-07-10 13:49
933,visit,2025-07-15 21:48
933,signup,2025-07-15 21:49
935,visit,2025-07-15 8:59
936,visit,2025-07-14 18:46
936,signup,2025-07-14 19:03
936,try_feature,2025-07-14 19:18
937,visit,2025-07-10 13:26
937,signup,2025-07-10 13:29
937,try_feature,2025-07-10 13:43
938,visit,2025-07-09 21:38
938,signup,2025-07-09 21:46
938,try_feature,2025-07-09 21:53
940,visit,2025-07-07 5:17
941,visit,2025-07-09 21:35
942,visit,2025-07-16 0:03
942,signup,2025-07-16 0:06
943,visit,2025-07-14 11:42
943,signup,2025-07-14 11:45
943,try_feature,2025-07-14 11:50
944,visit,2025-07-04 16:42
944,signup,2025-07-04 16:59
944,try_feature,2025-07-04 17:02
945,visit,2025-07-11 10:53
946,visit,2025-07-08 13:13
946,signup,2025-07-08 13:19
946,try_feature,2025-07-08 13:28
947,visit,2025-07-02 15:34
947,signup,2025-07-02 15:38
947,try_feature,2025-07-02 15:52
948,visit,2025-07-05 11:30
948,signup,2025-07-05 11:40
948,try_feature,2025-07-05 12:00
949,visit,2025-07-08 8:35
950,visit,2025-07-04 17:55
950,signup,2025-07-04 18:10
952,visit,2025-07-08 9:13
953,visit,2025-07-11 20:26
954,visit,2025-07-16 15:47
955,visit,2025-07-04 5:44
955,signup,2025-07-04 5:47
956,visit,2025-07-11 14:44
956,signup,2025-07-11 14:46
957,visit,2025-07-05 0:25
957,signup,2025-07-05 0:35
957,try_feature,2025-07-05 0:38
958,visit,2025-07-05 19:43
958,signup,2025-07-05 19:54
958,try_feature,2025-07-05 19:59
959,visit,2025-07-10 6:05
959,signup,2025-07-10 6:11
961,visit,2025-07-08 2:29
961,signup,2025-07-08 2:35
961,try_feature,2025-07-08 2:55
961,purchase,2025-07-08 3:04
962,visit,2025-07-06 18:07
962,signup,2025-07-06 18:24
963,visit,2025-07-16 3:14
964,visit,2025-07-09 9:47
964,signup,2025-07-09 9:52
965,visit,2025-07-10 23:43
965,signup,2025-07-10 23:49
965,try_feature,2025-07-10 23:54
965,purchase,2025-07-11 0:03
966,visit,2025-07-08 11:37
966,signup,2025-07-08 11:52
966,try_feature,2025-07-08 12:08
967,visit,2025-07-13 21:13
968,visit,2025-07-09 2:06
968,signup,2025-07-09 2:08
968,try_feature,2025-07-09 2:16
969,visit,2025-07-02 0:16
969,signup,2025-07-02 0:29
970,visit,2025-07-05 17:02
970,signup,2025-07-05 17:11
971,visit,2025-07-15 4:05
971,signup,2025-07-15 4:22
971,try_feature,2025-07-15 4:31
972,visit,2025-07-16 8:47
972,signup,2025-07-16 9:01
973,visit,2025-07-09 16:20
973,signup,2025-07-09 16:26
975,visit,2025-07-15 1:12
975,signup,2025-07-15 1:20
975,try_feature,2025-07-15 1:36
976,visit,2025-07-16 1:28
976,signup,2025-07-16 1:46
976,try_feature,2025-07-16 2:02
976,purchase,2025-07-16 2:07
977,visit,2025-07-07 9:11
978,visit,2025-07-07 18:00
978,signup,2025-07-07 18:19
978,try_feature,2025-07-07 18:22
979,visit,2025-07-11 0:18
979,signup,2025-07-11 0:22
980,visit,2025-07-04 10:09
982,visit,2025-07-01 10:02
982,signup,2025-07-01 10:17
982,try_feature,2025-07-01 10:36
983,visit,2025-07-10 10:51
983,signup,2025-07-10 10:54
983,try_feature,2025-07-10 11:14
983,purchase,2025-07-10 11:27
984,visit,2025-07-13 2:01
984,signup,2025-07-13 2:07
984,try_feature,2025-07-13 2:20
984,purchase,2025-07-13 2:25
986,visit,2025-07-05 11:42
986,signup,2025-07-05 11:54
986,try_feature,2025-07-05 12:10
987,visit,2025-07-14 2:48
987,signup,2025-07-14 3:00
988,visit,2025-07-03 1:32
988,signup,2025-07-03 1:47
989,visit,2025-07-03 9:29
989,signup,2025-07-03 9:45
990,visit,2025-07-10 7:33
990,signup,2025-07-10 7:52
991,visit,2025-07-04 16:27
991,signup,2025-07-04 16:42
992,visit,2025-07-12 8:37
992,signup,2025-07-12 8:54
992,try_feature,2025-07-12 9:09
993,visit,2025-07-02 2:26
993,signup,2025-07-02 2:36
994,visit,2025-07-15 19:51
994,signup,2025-07-15 19:57
995,visit,2025-07-09 21:06
995,signup,2025-07-09 21:07
995,try_feature,2025-07-09 21:11
996,visit,2025-07-13 21:47
996,signup,2025-07-13 22:03
996,try_feature,2025-07-13 22:23
997,visit,2025-07-03 4:08
998,visit,2025-07-07 0:13
998,signup,2025-07-07 0:18
999,visit,2025-07-07 2:19
999,signup,2025-07-07 2:24
999,try_feature,2025-07-07 2:25
1000,visit,2025-07-15 15:30
1000,signup,2025-07-15 15:45
1000,try_feature,2025-07-15 15:52
1000,purchase,2025-07-15 16:05
